,Title,avgVal,negMostVal,posMostVal
388,1991-02-10_rel_7.txt,0.6346153846153846,-3.0,4.0
389,1991-02-21_rel_1.txt,1.0,-1.0,4.0
390,1991-03-03_rel_17.txt,0.3898305084745763,-4.0,5.0
391,1991-03-05_rel_2.txt,0.7407407407407407,-4.0,6.0
392,1991-03-10_rel_11.txt,0.07692307692307693,-5.0,4.0
393,1991-03-10_rel_8.txt,0.125,-2.0,3.0
394,1991-03-15_rel_28.txt,0.2826086956521739,-4.0,7.0
395,1991-03-17_rel_13.txt,0.6618705035971223,-5.0,9.0
396,1991-03-19_rel_18.txt,-0.5833333333333334,-6.0,6.0
397,1991-03-21_rel_23.txt,-0.2,-9.0,5.0
398,1991-03-24_rel_14.txt,0.13043478260869565,-7.0,8.0
399,1991-03-26_rel_3.txt,1.0303030303030303,-4.0,5.0
400,1991-04-07_rel_16.txt,1.1794871794871795,-1.0,5.0
401,1991-04-21_rel_29.txt,0.2833333333333333,-8.0,6.0
402,1991-05-21_rel_6.txt,0.6842105263157895,-3.0,3.0
403,1991-06-02_rel_20.txt,-0.36585365853658536,-7.0,5.0
404,1991-06-09_rel_24.txt,0.5608591885441527,-8.0,11.0
405,1991-06-23_rel_12.txt,0.6551724137931034,-5.0,5.0
406,1991-07-07_rel_15.txt,0.15384615384615385,-3.0,3.0
407,1991-07-08_rel_10.txt,0.22727272727272727,-3.0,4.0
408,1991-07-20_rel_4.txt,-1.3076923076923077,-7.0,1.0
